G3A075	phv00020930.v5.p11	IF EVER SMOKED CIGS REGULARLY: HOW OLD WERE YOU WHEN YOU FIRST STARTED REGULAR CIGARETTE SMOKING?
G3A076	phv00020931.v5.p11	IF EVER SMOKED CIGS REGULARLY AND THEN STOPPED SMOKING CIGARETTES COMPLETELY, HOW OLD WERE YOU WHEN YOU STOPPED?
G3A077	phv00020932.v5.p11	IF EVER SMOKED CIGS REGULARLY: WHEN YOU WERE SMOKING, DID YOU EVER STOP SMOKING FOR > 6 MONTHS?
G3A078	phv00020933.v5.p11	IF EVER STOPPED FOR > 6 MONTHS: FOR HOW MANY YEARS IN TOTAL DID YOU STOP SMOKING CIGARETTS?
G3A079	phv00020934.v5.p11	HAVE YOU EVER SMOKED A PIPE REGULARLY? (YES MEANS MORE THAN
G3A080	phv00020935.v5.p11	IF EVER SMOKED PIPES REGULARLY: HAVE YOU SMOKED A PIPE REGULARLY IN THE LAST YEAR?
G3A081	phv00020936.v5.p11	IF EVER SMOKED PIPES REGULARLY: DO YOU NOW SMOKE A PIPE (AS OF 1 MONTH AGO)?
G3A082	phv00020937.v5.p11	IF EVER SMOKED PIPES REGULARLY: HOW MUCH PIPE TOBACCO DO YOU SMOKE PER DAY NOW? (OZ. PER WEEK)
G3A083	phv00020938.v5.p11	IF EVER SMOKED PIPES REGULARLY: ON THE AVERAGE OF THE ENTIRE TIME YOU SMOKED A PIPE HOW MUCH PIPE TOBACCO DID YOU SMOKE PER WEEK? (OZ./WEEK, A STANDARD POUCH OF TOBACCO CONTAINS 1 1/2 OZ.)
G3A084	phv00020939.v5.p11	IF EVER SMOKED PIPES REGULARLY: HOW OLD WERE YOU WHEN YOU FIRST STARTED TO SMOKE A PIPE?
G3A085	phv00020940.v5.p11	IF EVER SMOKED PIPES REGULARLY AND STOPPED SMOKING A PIPE COMPLETELY, HOW OLD WERE YOU WHEN YOU STOPPED?
G3A086	phv00020941.v5.p11	IF EVER SMOKED PIPES REGULARLY: WHEN YOU SMOKING A PIPE, DID YOU EVER STOP SMOKING FOR > 6 MONTHS?
G3A087	phv00020942.v5.p11	IF EVER STOPPED FOR > 6 MONTHS: FOR HOW MANY YEARS IN TOTAL DID YOU STOP SMOKING A PIPE
G3A088	phv00020943.v5.p11	HAVE YOU EVER SMOKED CIGARS REGULARLY? (YES MEANS MORE THAN 1 CIGAR/WEEK FOR A YEAR)
G3A089	phv00020944.v5.p11	IF EVER SMOKED CIGARS REGULARLY: HAVE YOU SMOKED CIGARS REGULARLY IN THE LAST YEAR?
G3A090	phv00020945.v5.p11	IF EVER SMOKED CIGARS REGULARLY: DO YOU NOW SMOKE CIGARS (AS OF 1 MONTH AGO)?
G3A091	phv00020946.v5.p11	IF EVER SMOKED CIGARS REGULARLY: HOW MANY CIGARS DO YOU SMOKE PER WEEK NOW?
G3A092	phv00020947.v5.p11	IF EVER SMOKED CIGARS REGULARLY: ON THE AVERAGE OF THE ENTIRE TIME YOU SMOKE CIGARS, HOW MANY CIGARS DID YOU SMOKE PER WEEK?
G3A093	phv00020948.v5.p11	IF EVER SMOKED CIGARS REGULARLY: HOW OLD WERE YOU WHEN YOU FIRST STARTED TO SMOKE CIGAR REGULARLY?
G3A094	phv00020949.v5.p11	IF EVER SMOKED CIGARS REGULARLY AND STOPPED SMOKING CIGARS COMPLETELY, HOW OLD WERE YOU WHEN YOU STOPPED?
G3A095	phv00020950.v5.p11	IF EVER SMOKED CIGARS REGULARLY: WHEN YOU WERE SMOKING CIGARS, DID YOU EVER STOP SMOKING FOR > 6 MONTHS?
G3A096	phv00020951.v5.p11	IF EVER STOPPED FOR > 6 MONTHS: FOR HOW MANY YEARS IN TOTAL DID YOU STOP SMOKING?
G3A097	phv00020952.v5.p11	IN YOUR CHILDHOOD, DID YOU LIVE WITH A REGULAR CIGARETTE SMOKER WHO SMOKED IN YOUR HOME?
G3A098	phv00020953.v5.p11	IF YES TO G3A097: MOTHER SMOKED?
G3A099	phv00020954.v5.p11	IF YES TO G3A097: FATHER SMOKED?
G3A100	phv00020955.v5.p11	IF YES TO G3A097: OTHERS IN THE HOUSEHOLD SMOKED?
G3A101	phv00020956.v5.p11	IF OTHERS IN HOUSEHOLD SMOKED: HOW MANY OTHERS?
G3A102	phv00020957.v5.p11	AS AN ADULT, NOW OR IN THE PAST, HAVE YOU EVER LIVED WITH A REGULAR CIGARETTE SMOKER WHO SMOKED IN YOUR HOME?
G3A104	phv00020959.v5.p11	IF SPOUSE OR PARTNER SMOKED: YEARS OF EXPOSURE
G3A106	phv00020961.v5.p11	IF OTHERS IN HOUSEHOLD SMOKED: YEARS OF EXPOSURE
G3A107	phv00020962.v5.p11	CURRENTLY, WHEN YOU ARE NOT AT HOME, DO YOU REGULARLY SPEND TIME INDOORS WHEN THERE ARE PEOPLE SMOKING CIGARETTES?
G3A139	phv00020994.v5.p11	DURING THE PAST 12 MONTHS, HAVE YOU HAD A COUGH APART FROM COLDS? (COUNT A COUGH WHEN YOU FIRST GO OUTDOORS OR FIRST SMOKE. EXCLUDE CLEARING OF THROAT)
BW34	phv00021635.v6.p11	LIVE-BIRTH PREGNANCY #1: SMOKED CIGARETTES DURING  THE PREGNANCY?
BW35	phv00021636.v6.p11	LIVE-BIRTH PREGNANCY #1: IF YES TO BW34, WRITE IN NUMBER  SMOKED PER DAY
BW47	phv00021647.v6.p11	LIVE-BIRTH PREGNANCY #2: SMOKED CIGARETTES DURING THE PREGNANCY
BW48	phv00021648.v6.p11	LIVE-BIRTH PREGNANCY #2: IF YES TO BW47, WRITE IN NUMBER  SMOKED PER DAY
BW60	phv00021659.v6.p11	LIVE-BIRTH PREGNANCY #3: SMOKED CIGARETTES DURING  THE PREGNANCY?
BW61	phv00021660.v6.p11	LIVE-BIRTH PREGNANCY #3: IF YES TO BW60, WRITE IN  NUMBER SMOKED PER DAY
BW73	phv00021671.v6.p11	LIVE-BIRTH PREGNANCY #4: SMOKED CIGARETTES DURING  THE PREGNANCY
BW74	phv00021672.v6.p11	LIVE-BIRTH PREGNANCY #4: IF YES TO BW73, WRITE IN  NUMBER SMOKED PER DAY
BW86	phv00021683.v6.p11	LIVE-BIRTH PREGNANCY #5: SMOKED CIGARETTES DURING  THE PREGNANCY?
BW87	phv00021684.v6.p11	LIVE-BIRTH PREGNANCY #5: IF YES TO BW86, WRITE IN  NUMBER SMOKED PER DAY
RQ017	phv00022718.v6.p11	NOW SMOKE CIGARS OR PIPES
RQ018	phv00022719.v6.p11	NOW SMOKE CIGARETTES (WITHIN THE LAST WEEK)
RQ019	phv00022720.v6.p11	EVER SMOKED CIGARETTES FOR AS LONG AS A YEAR (IF YES, ANSWER RQ020-RQ022)
RQ020	phv00022721.v6.p11	HOW MANY YEARS HAVE YOU SMOKED / DID YOU SMOKE
RQ021	phv00022722.v6.p11	NUMBER OF CIGARETTES SMOKE(D) A DAY
RQ022	phv00022723.v6.p11	IF NO LONGER SMOKE, WHEN QUIT
BR25	phv00024398.v5.p11	HAVE YOU SMOKED CIGARETTES IN THE LAST 6 HOURS?
BR26	phv00024399.v5.p11	IF SMOKED IN LAST 6 HOURS, HOW MANY HOURS SINCE YOUR LAST CIGARETTE? (NOTE: FOR TIME SINCE LAST CIGARETTE, BOTH BR26 AND BR27 NEED TO BE USED.)
BR27	phv00024400.v5.p11	IF SMOKED IN LAST 6 HOURS, HOW MANY MINUTES SINCE YOUR LAST CIGARETTE? (NOTE: FOR TIME SINCE LAST CIGARETTE, BOTH BR26 AND BR27 NEED TO BE USED.)
smoke6hr	phv00024445.v6.p11	HAVE YOU SMOKED CIGARETTES IN THE LAST 6 HOURS? (RENAMED FROM EF08)
EF09	phv00024446.v6.p11	IF YES (TO EF08), HOW MANY HOURS SINCE YOUR LAST CIGARETTE?
EF10	phv00024447.v6.p11	IF YES (TO EF08), HOW MANY MINUTES SINCE YOUR LAST CIGARETTE?
SMOKE6HR	phv00024886.v1.p11	HAVE YOU SMOKED CIGARETTES IN THE LAST 6 HOURS?  (RENAMED FROM TM05)
TM06	phv00024887.v1.p11	IF YES (TO TM05), HOW MANY HOURS SINCE YOUR LAST CIGARETTE?
TM07	phv00024888.v1.p11	IF YES (TO TM05), HOW MANY MINUTES SINCE YOUR LAST CIGARETTE?
CgPkYr	phv00055254.v5.p11	Lifetime cigarette smoking: pack years
WHENSM15	phv00055314.v5.p11	Data on smoking collected when?
EVSMOK15	phv00055315.v5.p11	Have you ever smoked cigarettes ('ever' = at least 20 packs in lifetime)?
SMKNOW15	phv00055316.v5.p11	Do you now smoke cigarettes?
MOSTOP15	phv00055317.v5.p11	If no to [SMKNOW15]: month stopped smoking?
yrstop15	phv00055318.v5.p11	If no to [SMKNOW15]: year stopped smoking?
CIGDAY15	phv00055319.v5.p11	If yes to [SMKNOW15]: How many cigarettes do you smoke per day now?
NIAC1	phv00055370.v5.p11	Niacin and nicotinic acid
CGRTTS10	phv00055405.v5.p11	How many cigarettes 4 hours before going to sleep last night?
CIGARS10	phv00055407.v5.p11	How many cigars 4 hours before going to sleep last night?
smokstat_s1	phv00056589.v5.p11	Smoking Status
cgpkyrdt	phv00056609.v6.p11	Lifetime cigarette smoking Date
smokstat_s2	phv00056725.v2.p11	Smoking status (never=0, current=1, former=2)
sh320	phv00056741.v2.p11	Have you smoked as many as 20 packs of cigarettes in your whole lifetime?
sh321	phv00056742.v2.p11	If sh320=1, how many years ago did you START smoking?
sh322	phv00056743.v2.p11	Since you began smoking, was there ever a period of one year or more that you did NOT smoke?
sh323	phv00056744.v2.p11	Are you currently still smoking?
sh324	phv00056745.v2.p11	On average, during the entire time you smoked, how many cigarettes did you usually smoke per day?
sh322a	phv00056779.v2.p11	If sh322=1, If 'Yes" (there was a period of one year or more that you did not smoke,) how many years did you NOT smoke?
sh323a	phv00056780.v2.p11	If sh323=0, how many years ago did you STOP smoking?
ms211a	phv00056828.v2.p11	How much did you smoke during the 4 hours before you went to sleep last night? Number of cigarettes
ms211b	phv00056829.v2.p11	How much did you smoke during the 4 hours before you went to sleep last night? Number of pipe bowls
ms211c	phv00056830.v2.p11	How much did you smoke during the 4 hours before you went to sleep last night? Number of cigars
NIAC2	phv00056971.v2.p11	Niacin and nicotinic acid
FU050	phv00070406.v1.p11	SMOKING: SMOKED CIGARETTES REGULARLY SINCE YOUR LAST EXAM?
FU051	phv00070407.v1.p11	SMOKING: HOW MANY CIGARETTES DO/DID YOU SMOKE A DAY?
FU052	phv00070408.v1.p11	COUGH: DURING THE PAST 12 MONTHS, HAVE YOU HAD A COUGH APART FROM COLDS? (COUNT A COUGH WHEN YOU FIRST GO OUTDOORS OR FIRST SMOKE. EXCLUDE CLEARING THROAT)
H060	phv00072088.v5.p11	SINCE YOUR LAST EXAM HAVE YOU SMOKED CIGARETTES REGULARLY? (NO MEANS LESS THAN 1 CIGARETTE A DAY FOR 1 YEAR)
H061	phv00072089.v5.p11	HAVE YOU SMOKED CIGARETTES REGULARLY IN THE LAST YEAR?
H062	phv00072090.v5.p11	DO YOU NOW SMOKE CIGARETTES (AS OF 1 MONTH AGO)?
H063	phv00072091.v5.p11	HOW MANY CIGARETTES DO YOU SMOKE PER DAY NOW?
H064	phv00072092.v5.p11	ON AVERAGE, SINCE YOUR LAST EXAM, HOW MANY CIGARETTES DID YOU SMOKE PER DAY?
H065	phv00072093.v5.p11	HOW OLD WERE YOU WHEN YOU FIRST STARTED REGULAR CIGARETTE SMOKING?
H066	phv00072094.v5.p11	IF YOU HAVE STOPPED SMOKING CIGARETTES COMPLETELY, HOW OLD WERE YOU WHEN YOU STOPPED?
H067	phv00072095.v5.p11	DURING THE TIME YOU WERE SMOKING SINCE YOUR LAST EXAM, DID YOU EVER STOP SMOKING FOR > 6 MONTHS?
H068	phv00072096.v5.p11	DURING THE TIME SINCE YOUR LAST EXAM, FOR HOW MANY YEARS IN TOTAL DID YOU STOP SMOKING CIGARETTES?
H069	phv00072097.v5.p11	SINCE YOUR LAST EXAM, HAVE YOU REGULARLY SMOKED A PIPE OR CIGAR?
H070	phv00072098.v5.p11	DO YOU SMOKE A PIPE OR CIGAR NOW?
PCIG6HR	phv00072628.v5.p11	Have you smoked cigarettes in the last 6 hours?
PCIGHR	phv00072629.v5.p11	If "yes" to PICG6HR: How many hours and minutes since your last cigarette?
PCIGMIN	phv00072630.v5.p11	If "yes" to PICG6HR: How many hours and minutes since your last cigarette?
ESP_current_smoker_baseline	phv00164592.v3.p11	Current smoking status at baseline (0/1)
ESP_former_smoker_baseline	phv00164593.v3.p11	Former smoking status at baseline (0/1)
g3b0028	phv00177257.v3.p11	Medical History-Female Reproductive History: Male Participant (if male skip to Smoking Questionnaire/MD07)
g3b0091	phv00177301.v3.p11	Medical History-Smoking: Since your last exam have you smoked cigarettes regularly?
g3b0092	phv00177302.v3.p11	Medical History-Smoking: Have you smoked cigarettes regularly in the last year?
g3b0093	phv00177303.v3.p11	Medical History-Smoking: Do you now smoke cigarettes (as of 1 month ago)?
g3b0094	phv00177304.v3.p11	Medical History-Smoking: How many cigarettes do you smoke per day now?
g3b0095	phv00177305.v3.p11	Medical History-Smoking: Question refers to "whole lifetime". On the average of the entire time you smoked, how many cigarettes did you smoke per day?
g3b0096	phv00177306.v3.p11	Medical History-Smoking: Question refers to "whole lifetime". How old were you when you first started regular cigarette smoking?
g3b0097	phv00177307.v3.p11	Medical History-Smoking: Question refers to "whole lifetime". If you have stopped smoking cigarettes completely, how old were you when you stopped?
g3b0098	phv00177308.v3.p11	Medical History-Smoking: Question refers to "whole lifetime". When you were smoking, did you ever stop smoking for >6 months?
g3b0099	phv00177309.v3.p11	Medical History-Smoking: Question refers to "whole lifetime". For how many years in total did you stop smoking cigarettes?
g3b0100	phv00177310.v3.p11	Medical History-Smoking: Since your last exam, have you regularly smoked a pipe or cigar?
g3b0101	phv00177311.v3.p11	Medical History-Smoking: Do you smoke a pipe or cigar now?
METHYLNICOTINAMIDE1	phv00219372.v1.p11	1-Methylnicotinamide (HILIC)  (sample type: urine)
METHYLNICOTINAMIDE1_C	phv00219526.v1.p11	1-Methylnicotinamide - indexed to urinary creatinine (HILIC)  (sample type: urine)
e246	phv00250383.v1.p11	Medical History - Other Medications: Anti cholesterol drugs (Niacin or Nicotinic Acid)
e319	phv00250452.v1.p11	Medical History - Smoking: Smoked cigarettes regularly in last year?
e320	phv00250453.v1.p11	Medical History - Smoking: How many cigarettes do/did you smoke per day?
e321	phv00250454.v1.p11	Medical History - Smoking: Do you inhale?
e322	phv00250455.v1.p11	Medical History - Smoking: Cigarette brand
e323	phv00250456.v1.p11	Medical History - Smoking: Cigarette-strength
e324	phv00250457.v1.p11	Medical History - Smoking: Cigarette-type
e325	phv00250458.v1.p11	Medical History - Smoking: Cigarette-filter
e326	phv00250459.v1.p11	Medical History - Smoking: Cigarette-length
e327	phv00250460.v1.p11	Medical History - Smoking: How many hours since last cigarette?
e328	phv00250461.v1.p11	Medical History - Smoking: Do you now smoke cigars?
e329	phv00250462.v1.p11	Medical History - Smoking: Do you now smoke pipes?
e330	phv00250463.v1.p11	Medical History - Smoking: Does your spouse smoke now?
e331	phv00250464.v1.p11	Medical History - Smoking: If yes, how much does he/she smoke per day - Cigarettes per day - Total
e332	phv00250465.v1.p11	Medical History - Smoking: If yes, how much does he/she smoke per day - Pipes per day - Total
e333	phv00250466.v1.p11	Medical History - Smoking: If yes, how much does he/she smoke per day - Cigars per day - Total
e334	phv00250467.v1.p11	Medical History - Smoking: If yes, how much does he/she smoke per day - Cigarettes per day at home
e335	phv00250468.v1.p11	Medical History - Smoking: If yes, how much does he/she smoke per day - Pipes per day at home
e336	phv00250469.v1.p11	Medical History - Smoking: If yes, how much does he/she smoke per day - Cigars per day at home
e337	phv00250470.v1.p11	Medical History - Smoking: Excluding you and your spouse, how many other smokers live in your household? (cigarette, cigar or pipe smokers)
g042	phv00250759.v1.p11	Medical History - Interim Non-cardiovascular Medications I: Anti cholesterol drugs (Niacin or Nicotinic acid)
g116	phv00250827.v1.p11	Medical History - Smoking: Smoked cigarettes regularly in the last year
g117	phv00250828.v1.p11	Medical History - Smoking: How many cigarettes do/did you smoke a day
g118	phv00250829.v1.p11	Medical History - Smoking: Do you inhale
g119	phv00250830.v1.p11	Medical History - Smoking: Cigarette brand
g120	phv00250831.v1.p11	Medical History - Smoking: Strength
g121	phv00250832.v1.p11	Medical History - Smoking: Type
g122	phv00250833.v1.p11	Medical History - Smoking: Filter
g123	phv00250834.v1.p11	Medical History - Smoking: Length
g124	phv00250835.v1.p11	Medical History - Smoking: How many hours since last cigarette
g673	phv00251238.v1.p11	Respiratory Questionnaire - Smoking: Do you now smoke cigars or pipes?
g674	phv00251239.v1.p11	Respiratory Questionnaire - Smoking: Do you now smoke cigarettes? (i.e. within the last week)
g675	phv00251240.v1.p11	Respiratory Questionnaire - Smoking: Have you ever smoked cigarettes for as long as a year?
g676	phv00251241.v1.p11	Respiratory Questionnaire - Smoking: How many years have you smoked/did you smoke?
g677	phv00251242.v1.p11	Respiratory Questionnaire - Smoking: How many cigarette do/did you smoke a day?
g678	phv00251243.v1.p11	Respiratory Questionnaire - Smoking: If you no longer smoke, when did you quit?
g680	phv00251245.v1.p11	Respiratory Questionnaire - Smoking: If yes, by what route - Oral
h060	phv00251295.v1.p11	Medical History - Smoking - Cigarettes: Since your last exam have you smoked cigarettes regularly?
h061	phv00251296.v1.p11	Medical History - Smoking - Cigarettes: Have you smoked cigarettes regularly in the last year?
h062	phv00251297.v1.p11	Medical History - Smoking - Cigarettes: Do you now smoke cigarettes (as of 1 month ago)?
h063	phv00251298.v1.p11	Medical History - Smoking - Cigarettes: How many cigarettes do you smoke per day now?
h064	phv00251299.v1.p11	Medical History - Smoking - Cigarettes: On average, since your last exam, how many cigarettes did you smoke per day?
h065	phv00251300.v1.p11	Medical History - Smoking - Cigarettes: How old were you when you first started regular cigarette smoking?
h066	phv00251301.v1.p11	Medical History - Smoking - Cigarettes: If you have stopped smoking cigarettes completely, how old were you when you stopped?
h067	phv00251302.v1.p11	Medical History - Smoking - Cigarettes: During the time you were smoking since your last exam, did you ever stop smoking for > 6 months?
h068	phv00251303.v1.p11	Medical History - Smoking - Cigarettes: During the time since your last exam, for how many years in total did you stop smoking cigarettes?
h069	phv00251304.v1.p11	Medical History - Smoking - Other: Since your last exam, have you regularly smoked a pipe or cigar?
h070	phv00251305.v1.p11	Medical History - Smoking - Other: Do you smoke a pipe or cigar now?
j030	phv00254030.v2.p11	Medical History - Female Reproductive History, Part 1: Check if Male Participant (if male skip to Smoking Questions page MD08)
j062	phv00254041.v2.p11	Medical History - Smoking-Cigarettes: Since your last exam have you smoked cigarettes regularly?
j063	phv00254042.v2.p11	Medical History - Smoking-Cigarettes: Have you smoked cigarettes regularly in the last year?
j064	phv00254043.v2.p11	Medical History - Smoking-Cigarettes: Do you now smoke cigarettes (as of 1 month ago)?
j065	phv00254044.v2.p11	Medical History - Smoking-Cigarettes: How many cigarettes do you smoke per day now?
j066	phv00254045.v2.p11	Medical History - Smoking-Cigarettes: Question refers to "since your last exam": During the time you were smoking, on average how many cigarettes per day did you smoke?
j067	phv00254046.v2.p11	Medical History - Smoking-Cigarettes: Question refers to "since your last exam": If you have stopped smoking cigarettes completely, how old were you when you stopped?
j068	phv00254047.v2.p11	Medical History - Smoking-Cigarettes: Question refers to "since your last exam": When you were smoking, did you ever stop smoking for >6 months?
j069	phv00254048.v2.p11	Medical History - Smoking-Cigarettes: Question refers to "since your last exam": For how many years in total did you stop smoking cigarettes?
j070	phv00254049.v2.p11	Medical History - Smoking-Pipes or Cigars: Since your last exam, have you regularly smoked a pipe or cigar?
j071	phv00254050.v2.p11	Medical History - Smoking-Pipes or Cigars: Do you smoke a pipe or cigar now?
fv026	phv00254617.v1.p11	Medical History - Smoking: Have you smoked cigarettes regularly since your last exam?
fv027	phv00254618.v1.p11	Medical History - Smoking: How many cigarettes do/did you smoke a day?
fw025	phv00255005.v1.p11	Medical History - Smoking: Do you smoke cigarettes regularly since last exam?
fw026	phv00255006.v1.p11	Medical History - Smoking: How many cigarettes do you smoke a day?
g3a070	phv00273759.v1.p11	Have you ever smoked cigarettes regularly? (no means less than 20 packs of cigarettes or 12 oz. of tobacco in a lifetime or less than 1 cigarette a day for a year.)
g3a071	phv00273760.v1.p11	If ever smoked cigarettes regularly: Have you smoked cigarettes regularly in the last year?
g3a072	phv00273761.v1.p11	If ever smoked cigarettes regularly: Do you now smoke cigarettes (as of 1 month ago)?
g3a073	phv00273762.v1.p11	If ever smoked cigarettes regularly: How many cigarettes do you smoke per day now?
g3a074	phv00273763.v1.p11	If ever smoked cigarettes regularly: On the average of the entire time you smoked, how many cigarettes did you smoke per day?
g3a075	phv00273764.v1.p11	If ever smoked cigarettes regularly: How old were you when you first started regular cigarette smoking?
g3a076	phv00273765.v1.p11	If ever smoked cigarettes regularly and then stopped smoking cigarettes completely, how old were you when you stopped?
g3a077	phv00273766.v1.p11	If ever smoked cigarettes regularly: When you were smoking, did you ever stop smoking for > 6 months?
g3a078	phv00273767.v1.p11	If ever stopped for > 6 months: For how many years in total did you stop smoking cigarettes?
g3a079	phv00273768.v1.p11	Have you ever smoked a pipe regularly? (yes means more than 12 oz. of tobacco in a lifetime.)
g3a080	phv00273769.v1.p11	If ever smoked pipes regularly: Have you smoked a pipe regularly in the last year?
g3a081	phv00273770.v1.p11	If ever smoked pipes regularly: Do you now smoke a pipe (as of 1 month ago)?
g3a082	phv00273771.v1.p11	If ever smoked pipes regularly: How much pipe tobacco do you smoke per day now?
g3a083	phv00273772.v1.p11	If ever smoked pipes regularly: On the average of the entire time you smoked a pipe how much pipe tobacco did you smoke per week? (oz./week, a standard pouch of tobacco contains 1 1/2 oz.)
g3a084	phv00273773.v1.p11	If ever smoked pipes regularly: How old were you when you first started to smoke a pipe?
g3a085	phv00273774.v1.p11	If ever smoked pipes regularly and stopped smoking a pipe completely, how old were you when you stopped?
g3a086	phv00273775.v1.p11	If ever smoked pipes regularly: When you were smoking a pipe, did you ever stop smoking for > 6 months?
g3a087	phv00273776.v1.p11	If ever stopped for > 6 months: For how many years in total did you stop smoking a pipe
g3a088	phv00273777.v1.p11	Have you ever smoked cigars regularly? (yes means more than 1 cigar/week for a year)
g3a089	phv00273778.v1.p11	If ever smoked cigars regularly: Have you smoked cigars regularly In the last year?
g3a090	phv00273779.v1.p11	If ever smoked cigars regularly: Do you now smoke cigars (as of 1 month ago)?
g3a091	phv00273780.v1.p11	If ever smoked cigars regularly: How many cigars do you smoke per week now?
g3a092	phv00273781.v1.p11	If ever smoked cigars regularly: On the average of the entire time you smoked cigars, how many cigars did you smoke per week?
g3a093	phv00273782.v1.p11	If ever smoked cigars regularly: How old were you when you first started to smoke cigar regularly?
g3a094	phv00273783.v1.p11	If ever smoked cigars regularly and stopped smoking cigars completely, how old were you when you stopped?
g3a095	phv00273784.v1.p11	If ever smoked cigars regularly: When you were smoking cigars, did you ever stop smoking for > 6 months?
g3a096	phv00273785.v1.p11	If ever stopped for > 6 months: For how many years in total did you stop smoking?
g3a097	phv00273786.v1.p11	In your childhood, did you live with a regular cigarette smoker who smoked in your home?
g3a098	phv00273787.v1.p11	If yes to G3A097: Mother smoked?
g3a099	phv00273788.v1.p11	If yes to G3A097: Father smoked?
g3a100	phv00273789.v1.p11	If yes to G3A097: Others in the household smoked?
g3a101	phv00273790.v1.p11	If others in household smoked: How many others?
g3a102	phv00273791.v1.p11	As an adult, now or in the past, have you ever lived with a regular cigarette smoker who smoked in your home?
g3a104	phv00273793.v1.p11	If spouse or partner smoked: Years of exposure
g3a106	phv00273795.v1.p11	If others in household smoked: Years of exposure
g3a107	phv00273796.v1.p11	Currently, when you are not at home, do you regularly spend time indoors where there are people smoking cigarettes?
g3a139	phv00273828.v1.p11	During the past 12 months, have you had a cough apart from colds? (count a cough when you first go outdoors or first smoke. Exclude clearing of throat)
g3a070	phv00274252.v2.p11	Have you ever smoked cigarettes regularly? (no means less than 20 packs of cigarettes or 12 oz. of tobacco in a lifetime or less than 1 cigarette a day for a year.)
g3a071	phv00274253.v2.p11	If ever smoked cigarettes regularly: Have you smoked cigarettes regularly in the last year?
g3a072	phv00274254.v2.p11	If ever smoked cigarettes regularly: Do you now smoke cigarettes (as of 1 month ago)?
g3a073	phv00274255.v2.p11	If ever smoked cigarettes regularly: How many cigarettes do you smoke per day now?
g3a074	phv00274256.v2.p11	If ever smoked cigarettes regularly: On the average of the entire time you smoked, how many cigarettes did you smoke per day?
g3a075	phv00274257.v2.p11	If ever smoked cigarettes regularly: How old were you when you first started regular cigarette smoking?
g3a076	phv00274258.v2.p11	If ever smoked cigarettes regularly and then stopped smoking cigarettes completely, how old were you when you stopped?
g3a077	phv00274259.v2.p11	If ever smoked cigarettes regularly: When you were smoking, did you ever stop smoking for > 6 months?
g3a078	phv00274260.v2.p11	If ever stopped for > 6 months: For how many years in total did you stop smoking cigarettes?
g3a079	phv00274261.v2.p11	Have you ever smoked a pipe regularly? (yes means more than 12 oz. of tobacco in a lifetime.)
g3a080	phv00274262.v2.p11	If ever smoked pipes regularly: Have you smoked a pipe regularly in the last year?
g3a081	phv00274263.v2.p11	If ever smoked pipes regularly: Do you now smoke a pipe (as of 1 month ago)?
g3a082	phv00274264.v2.p11	If ever smoked pipes regularly: How much pipe tobacco do you smoke per day now?
g3a083	phv00274265.v2.p11	If ever smoked pipes regularly: On the average of the entire time you smoked a pipe how much pipe tobacco did you smoke per week? (oz./week, a standard pouch of tobacco contains 1 1/2 oz.)
g3a084	phv00274266.v2.p11	If ever smoked pipes regularly: How old were you when you first started to smoke a pipe?
g3a085	phv00274267.v2.p11	If ever smoked pipes regularly and stopped smoking a pipe completely, how old were you when you stopped?
g3a086	phv00274268.v2.p11	If ever smoked pipes regularly: When you were smoking a pipe, did you ever stop smoking for > 6 months?
g3a087	phv00274269.v2.p11	If ever stopped for > 6 months: For how many years in total did you stop smoking a pipe
g3a088	phv00274270.v2.p11	Have you ever smoked cigars regularly? (yes means more than 1 cigar/week for a year)
g3a089	phv00274271.v2.p11	If ever smoked cigars regularly: Have you smoked cigars regularly In the last year?
g3a090	phv00274272.v2.p11	If ever smoked cigars regularly: Do you now smoke cigars (as of 1 month ago)?
g3a091	phv00274273.v2.p11	If ever smoked cigars regularly: How many cigars do you smoke per week now?
g3a092	phv00274274.v2.p11	If ever smoked cigars regularly: On the average of the entire time you smoked cigars, how many cigars did you smoke per week?
g3a093	phv00274275.v2.p11	If ever smoked cigars regularly: How old were you when you first started to smoke cigar regularly?
g3a094	phv00274276.v2.p11	If ever smoked cigars regularly and stopped smoking cigars completely, how old were you when you stopped?
g3a095	phv00274277.v2.p11	If ever smoked cigars regularly: When you were smoking cigars, did you ever stop smoking for > 6 months?
g3a096	phv00274278.v2.p11	If ever stopped for > 6 months: For how many years in total did you stop smoking cigars?
g3a097	phv00274279.v2.p11	In your childhood, did you live with a regular cigarette smoker who smoked in your home?
g3a098	phv00274280.v2.p11	If yes to G3A097: Mother smoked?
g3a099	phv00274281.v2.p11	If yes to G3A097: Father smoked?
g3a100	phv00274282.v2.p11	If yes to G3A097: Others in the household smoked?
g3a101	phv00274283.v2.p11	If others in household smoked: How many others?
g3a102	phv00274284.v2.p11	As an adult, now or in the past, have you ever lived with a regular cigarette smoker who smoked in your home?
g3a104	phv00274286.v2.p11	If spouse or partner smoked: Years of exposure
g3a106	phv00274288.v2.p11	If others in household smoked: Years of exposure
g3a107	phv00274289.v2.p11	Currently, when you are not at home, do you regularly spend time indoors where there are people smoking cigarettes?
g3a139	phv00274321.v2.p11	During the past 12 months, have you had a cough apart from colds? (count a cough when you first go outdoors or first smoke. Exclude clearing of throat)
FX025	phv00274725.v1.p11	Medical History - Smoking: Have you smoked cigarettes regularly since last exam?
